HG00685	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988815/HG00685.final.cram	Asian
HG00691	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988816/HG00691.final.cram	Asian
HG00694	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988817/HG00694.final.cram	Asian
HG00700	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988818/HG00700.final.cram	Asian
HG00702	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988819/HG00702.final.cram	Asian
HG00703	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988820/HG00703.final.cram	Asian
HG00706	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988821/HG00706.final.cram	Asian
HG00709	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988822/HG00709.final.cram	Asian
HG00733	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988823/HG00733.final.cram	Unknown
HG00735	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988824/HG00735.final.cram	Unknown
HG00738	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988825/HG00738.final.cram	Unknown
HG00741	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988826/HG00741.final.cram	Unknown
HG01050	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988827/HG01050.final.cram	Unknown
HG01053	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988828/HG01053.final.cram	Unknown
HG01056	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988829/HG01056.final.cram	Unknown
HG01062	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988830/HG01062.final.cram	Unknown
HG01068	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988831/HG01068.final.cram	Unknown
HG01071	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988832/HG01071.final.cram	Unknown
HG01074	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988833/HG01074.final.cram	Unknown
HG01081	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988834/HG01081.final.cram	Unknown
HG01084	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988835/HG01084.final.cram	Unknown
HG01087	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988836/HG01087.final.cram	Unknown
HG01096	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988837/HG01096.final.cram	Unknown
HG01099	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988838/HG01099.final.cram	Unknown
HG01100	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988839/HG01100.final.cram	Unknown
HG01103	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988840/HG01103.final.cram	Unknown
HG01106	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988841/HG01106.final.cram	Unknown
HG01109	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988842/HG01109.final.cram	Unknown
HG01114	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988843/HG01114.final.cram	Unknown
